xmin	xmax	ymin	ymax	showSelected1	row_in_group	na_group
1.55	2.45	-0.473115260423979	0	1000,0	1	0
2.55	3.45	-0.0845851467078478	0	1000,0	2	0
3.55	4.45	-0.213744208900744	0	1000,0	3	0
4.55	5.45	-0.285343254246806	0	1000,0	4	0
-42.45	-41.55	-0.299382282746034	0	1050,0	7	2
-41.45	-40.55	-2.35399410360803	0	1050,0	8	2
-40.45	-39.55	-0.663695072300997	0	1050,0	9	2
-39.45	-38.55	-1.03257054611821	0	1050,0	10	2
-38.45	-37.55	-1.15962375403622	0	1050,0	11	2
-35.45	-34.55	-1.17366278253545	0	1050,0	14	4
-34.45	-33.55	-1.87491225607188	0	1050,0	15	4
-33.45	-32.55	-0.13617857644251	0	1050,0	16	4
-32.45	-31.55	-1.47374701670644	0	1050,0	17	4
-31.45	-30.55	-0.414502316439702	0	1050,0	18	4
-30.45	-29.55	-0.547171135757406	0	1050,0	19	4
-29.45	-28.55	-0.649656043801769	0	1050,0	20	4
-28.45	-27.55	-0.460480134774674	0	1050,0	21	4
-27.45	-26.55	-1.28808086480416	0	1050,0	22	4
-26.45	-25.55	-0.959567597922224	0	1050,0	23	4
-25.45	-24.55	-0.639828723852309	0	1050,0	24	4
-24.45	-23.55	-1.87842201319669	0	1050,0	25	4
-23.45	-22.55	-0.479081847536151	0	1050,0	26	4
-21.45	-20.55	-0.555243577144462	0	1050,0	28	5
-20.45	-19.55	-0.0810753895830409	0	1050,0	29	5
-19.45	-18.55	-0.0186017127614769	0	1050,0	30	5
-17.45	-16.55	-0.476274041836305	0	1050,0	32	6
-16.45	-15.55	-0.732486311947213	0	1050,0	33	6
-13.45	-12.55	-0.648252140951846	0	1050,0	36	8
-12.45	-11.55	-0.0147409799241892	0	1050,0	37	8
-10.45	-9.55	-0.0810753895830409	0	1050,0	39	9
-9.45	-8.55	-0.164256633440966	0	1050,0	40	9
-8.45	-7.55	-2.15920258318124	0	1050,0	41	9
-7.45	-6.55	-0.316580092657588	0	1050,0	42	9
-5.45	-4.55	-0.207777621788572	0	1050,0	44	10
-2.45	-1.55	-0.762319247508073	0	1050,0	47	12
-1.45	-0.55	-0.878492208339183	0	1050,0	48	12
-0.45	0.45	-2.22974870138986	0	1050,0	49	12
0.55	1.45	-0.574898217043381	0	1050,0	50	12
1.55	2.45	-0.151972483504142	0	1050,0	51	12
2.55	3.45	-0.0772146567457532	0	1050,0	52	12
-42.45	-41.55	-0.299382282746034	0	1050,50	56	15
-41.45	-40.55	-2.35399410360803	0	1050,50	57	15
-40.45	-39.55	-0.663695072300997	0	1050,50	58	15
-39.45	-38.55	-1.03257054611821	0	1050,50	59	15
-38.45	-37.55	-1.15962375403622	0	1050,50	60	15
-35.45	-34.55	-1.17366278253545	0	1050,50	63	17
-34.45	-33.55	-1.87491225607188	0	1050,50	64	17
-33.45	-32.55	-0.13617857644251	0	1050,50	65	17
-32.45	-31.55	-1.47374701670644	0	1050,50	66	17
-31.45	-30.55	-0.414502316439702	0	1050,50	67	17
-30.45	-29.55	-0.547171135757406	0	1050,50	68	17
-29.45	-28.55	-0.649656043801769	0	1050,50	69	17
-28.45	-27.55	-0.460480134774674	0	1050,50	70	17
-27.45	-26.55	-1.28808086480416	0	1050,50	71	17
-26.45	-25.55	-0.959567597922224	0	1050,50	72	17
-25.45	-24.55	-0.639828723852309	0	1050,50	73	17
-24.45	-23.55	-1.87842201319669	0	1050,50	74	17
-23.45	-22.55	-0.479081847536151	0	1050,50	75	17
-21.45	-20.55	-0.555243577144462	0	1050,50	77	18
-20.45	-19.55	-0.0810753895830409	0	1050,50	78	18
-19.45	-18.55	-0.0186017127614769	0	1050,50	79	18
-17.45	-16.55	-0.476274041836305	0	1050,50	81	19
-16.45	-15.55	-0.732486311947213	0	1050,50	82	19
-13.45	-12.55	-0.648252140951846	0	1050,50	85	21
-12.45	-11.55	-0.0147409799241892	0	1050,50	86	21
-10.45	-9.55	-0.0810753895830409	0	1050,50	88	22
-9.45	-8.55	-0.164256633440966	0	1050,50	89	22
-8.45	-7.55	-2.15920258318124	0	1050,50	90	22
-7.45	-6.55	-0.316580092657588	0	1050,50	91	22
-5.45	-4.55	-0.207777621788572	0	1050,50	93	23
-2.45	-1.55	-0.762319247508073	0	1050,50	96	25
-1.45	-0.55	-0.878492208339183	0	1050,50	97	25
-0.45	0.45	-2.22974870138986	0	1050,50	98	25
0.55	1.45	-0.574898217043381	0	1050,50	99	25
1.55	2.45	-0.151972483504142	0	1050,50	100	25
2.55	3.45	-0.0772146567457532	0	1050,50	101	25
-45.45	-44.55	-0.0593148954092377	0	1100,50	103	26
-44.45	-43.55	-0.150217604941738	0	1100,50	104	26
-43.45	-42.55	-2.16095746174365	0	1100,50	105	26
-41.45	-40.55	-1.08977958725256	0	1100,50	107	27
-39.45	-38.55	-0.0424680612101643	0	1100,50	109	28
-38.45	-37.55	-0.678085076512705	0	1100,50	110	28
-32.45	-31.55	-0.0614207496841219	0	1100,50	116	33
-26.45	-25.55	-1.68012073564509	0	1100,50	122	38
-25.45	-24.55	-0.652463849501615	0	1100,50	123	38
-24.45	-23.55	-0.92236417239927	0	1100,50	124	38
-23.45	-22.55	-1.69240488558192	0	1100,50	125	38
-22.45	-21.55	-1.45374140109504	0	1100,50	126	38
-21.45	-20.55	-0.520146005896392	0	1100,50	127	38
-20.45	-19.55	-3.41288782816229	0	1100,50	128	38
-19.45	-18.55	-1.54324020777762	0	1100,50	129	38
-18.45	-17.55	-0.349571809630774	0	1100,50	130	38
-17.45	-16.55	-0.966938087884318	0	1100,50	131	38
-16.45	-15.55	-1.55236557630212	0	1100,50	132	38
-15.45	-14.55	-2.10760915344658	0	1100,50	133	38
-14.45	-13.55	-0.88200196546399	0	1100,50	134	38
-13.45	-12.55	-1.75101782956619	0	1100,50	135	38
-12.45	-11.55	-0.32254667976976	0	1100,50	136	38
-10.45	-9.55	-2.15709672890636	0	1100,50	138	39
-9.45	-8.55	-1.28386915625439	0	1100,50	139	39
-8.45	-7.55	-2.66074687631616	0	1100,50	140	39
-7.45	-6.55	-0.897444896813141	0	1100,50	141	39
-6.45	-5.55	-0.0178997613365155	0	1100,50	142	39
-5.45	-4.55	-2.44279095886565	0	1100,50	143	39
-4.45	-3.55	-0.593499929804858	0	1100,50	144	39
-3.45	-2.55	-0.209883476063456	0	1100,50	145	39
-2.45	-1.55	-0.915344658149656	0	1100,50	146	39
-1.45	-0.55	-1.27474378772989	0	1100,50	147	39
0.55	1.45	-2.03320230240067	0	1100,50	149	40
1.55	2.45	-0.132317843605223	0	1100,50	150	40
2.55	3.45	-0.708268987786045	0	1100,50	151	40
3.55	4.45	-1.93106837006879	0	1100,50	152	40
4.55	5.45	-0.652112873789134	0	1100,50	153	40
-45.45	-44.55	-0.0593148954092377	0	1100,100	154	40
-44.45	-43.55	-0.150217604941738	0	1100,100	155	40
-43.45	-42.55	-2.16095746174365	0	1100,100	156	40
-41.45	-40.55	-1.08977958725256	0	1100,100	158	41
-39.45	-38.55	-0.0424680612101643	0	1100,100	160	42
-38.45	-37.55	-0.678085076512705	0	1100,100	161	42
-32.45	-31.55	-0.0614207496841219	0	1100,100	167	47
-26.45	-25.55	-1.68012073564509	0	1100,100	173	52
-25.45	-24.55	-0.652463849501615	0	1100,100	174	52
-24.45	-23.55	-0.92236417239927	0	1100,100	175	52
-23.45	-22.55	-1.69240488558192	0	1100,100	176	52
-22.45	-21.55	-1.45374140109504	0	1100,100	177	52
