group	label	showSelected1
1	Cluster 20: 438/13922 pixels shown, logFC -2.7 to 2.5, log10(p) 0.0 to 5.1	20
1	Cluster 30: 505/2451 pixels shown, logFC -2.3 to 1.8, log10(p) 0.0 to 6.0	30
1	Cluster 57: 324/3153 pixels shown, logFC -2.6 to 2.3, log10(p) 0.0 to 3.8	57
1	Cluster 63: 2/2 pixels shown, logFC -1.4 to -1.1, log10(p) 12.9 to 19.8	63
1	Cluster 112: 110/1363 pixels shown, logFC -2.3 to 1.7, log10(p) 0.0 to 3.4	112
1	Cluster 118: 72/5416 pixels shown, logFC -2.6 to 2.9, log10(p) 0.0 to 5.0	118
1	Cluster 210: 649/649 pixels shown, logFC -1.8 to 2.4, log10(p) 0.0 to 2.8	210
1	Cluster 218: 2108/4531 pixels shown, logFC -2.6 to 2.3, log10(p) 0.0 to 6.2	218
1	Cluster 468: 129/145 pixels shown, logFC -0.8 to 2.9, log10(p) 0.0 to 3.1	468
1	Cluster 544: 2/2 pixels shown, logFC 1.4 to 1.6, log10(p) 18.8 to 21.4	544
1	Cluster 551: 75/255 pixels shown, logFC -0.4 to 2.1, log10(p) 0.0 to 7.0	551
1	Cluster 611: 7/7 pixels shown, logFC -3.8 to -0.8, log10(p) 0.5 to 1.5	611
1	Cluster 618: 34/34 pixels shown, logFC 0.2 to 1.6, log10(p) 1.1 to 5.6	618
1	Cluster 718: 3/3 pixels shown, logFC -0.7 to -0.5, log10(p) 4.3 to 6.9	718
1	Cluster 782: 2/5 pixels shown, logFC 1.0 to 2.5, log10(p) 0.4 to 2.1	782
1	Cluster 866: 2/2 pixels shown, logFC -1.4 to -1.2, log10(p) 12.5 to 16.1	866
1	Cluster 925: 2/2 pixels shown, logFC -0.8 to -0.4, log10(p) 5.4 to 9.2	925
1	Cluster 934: 20/36 pixels shown, logFC -0.4 to 0.3, log10(p) 0.0 to 5.1	934
1	Cluster 1032: 2/2 pixels shown, logFC -1.3 to -1.0, log10(p) 14.2 to 17.9	1032
1	Cluster 1069: 5/5 pixels shown, logFC -1.4 to -0.5, log10(p) 3.3 to 7.3	1069
1	Cluster 1103: 1/2 pixels shown, logFC 2.0 to 2.7, log10(p) 0.5 to 0.8	1103
1	Cluster 1106: 2/70 pixels shown, logFC -0.8 to 1.6, log10(p) 0.0 to 2.0	1106
1	Cluster 1153: 3/3 pixels shown, logFC -0.7 to -0.6, log10(p) 5.4 to 6.4	1153
1	Cluster 1164: 2/2 pixels shown, logFC 0.8 to 1.0, log10(p) 8.1 to 10.5	1164
1	Cluster 1255: 2/2 pixels shown, logFC 2.0 to 3.6, log10(p) 0.5 to 1.4	1255
1	Cluster 1327: 2/2 pixels shown, logFC 0.4 to 0.7, log10(p) 5.7 to 9.8	1327
1	Cluster 1395: 33/253 pixels shown, logFC -0.7 to 1.3, log10(p) 0.0 to 2.9	1395
1	Cluster 1442: 3/3 pixels shown, logFC -2.6 to -1.8, log10(p) 0.4 to 0.7	1442
1	Cluster 1454: 53/54 pixels shown, logFC -0.6 to 1.8, log10(p) 0.0 to 1.9	1454
1	Cluster 1540: 1/1 pixels shown, logFC -0.9 to -0.9, log10(p) 16.8 to 16.8	1540
1	Cluster 1594: 1/1 pixels shown, logFC 4.3 to 4.3, log10(p) 2.3 to 2.3	1594
1	Cluster 1627: 3/3 pixels shown, logFC -2.6 to -1.8, log10(p) 0.4 to 0.7	1627
1	Cluster 1745: 1/1 pixels shown, logFC 3.2 to 3.2, log10(p) 1.1 to 1.1	1745
1	Cluster 1747: 229/229 pixels shown, logFC -0.4 to 0.9, log10(p) 0.0 to 4.3	1747
1	Cluster 1827: 3/3 pixels shown, logFC -2.8 to -1.5, log10(p) 1.6 to 1.9	1827
1	Cluster 1835: 1/1 pixels shown, logFC -2.7 to -2.7, log10(p) 1.6 to 1.6	1835
1	Cluster 1899: 5/5 pixels shown, logFC -1.1 to -0.8, log10(p) 5.4 to 8.3	1899
1	Cluster 1956: 1/1 pixels shown, logFC 4.1 to 4.1, log10(p) 2.0 to 2.0	1956
1	Cluster 2034: 8/8 pixels shown, logFC 1.0 to 1.9, log10(p) 3.1 to 6.8	2034
1	Cluster 2055: 3/3 pixels shown, logFC -2.6 to -2.6, log10(p) 0.7 to 0.7	2055
1	Cluster 2103: 1/1 pixels shown, logFC 3.0 to 3.0, log10(p) 2.1 to 2.1	2103
1	Cluster 2321: 2/2 pixels shown, logFC 0.6 to 0.7, log10(p) 5.7 to 8.0	2321
1	Cluster 2349: 1/1 pixels shown, logFC 0.6 to 0.6, log10(p) 7.9 to 7.9	2349
1	Cluster 2440: 2/2 pixels shown, logFC -0.9 to -0.7, log10(p) 10.2 to 12.5	2440
1	Cluster 2495: 1/1 pixels shown, logFC 3.5 to 3.5, log10(p) 3.3 to 3.3	2495
1	Cluster 2497: 1/2 pixels shown, logFC 2.0 to 2.0, log10(p) 0.5 to 0.5	2497
1	Cluster 2615: 4/4 pixels shown, logFC -1.9 to -0.7, log10(p) 0.2 to 0.8	2615
1	Cluster 2728: 3/3 pixels shown, logFC 2.0 to 2.7, log10(p) 0.5 to 0.9	2728
1	Cluster 2851: 12/12 pixels shown, logFC 0.5 to 1.8, log10(p) 0.5 to 2.0	2851
