group	label	showSelected1
1	Cluster 20: 691/13922 pixels shown, logFC -2.7 to 2.5, log10(p) 0.0 to 5.1	20
1	Cluster 26: 5/91 pixels shown, logFC -0.5 to 1.9, log10(p) 0.0 to 1.4	26
1	Cluster 105: 18/284 pixels shown, logFC -2.6 to 2.1, log10(p) 0.0 to 3.9	105
1	Cluster 149: 164/167 pixels shown, logFC -2.3 to 2.3, log10(p) 0.0 to 2.1	149
1	Cluster 155: 2/639 pixels shown, logFC -2.1 to 2.7, log10(p) 0.0 to 2.1	155
1	Cluster 515: 3/3 pixels shown, logFC -3.1 to -1.8, log10(p) 0.4 to 1.0	515
1	Cluster 526: 95/95 pixels shown, logFC -1.1 to 1.5, log10(p) 0.0 to 1.9	526
1	Cluster 604: 7/7 pixels shown, logFC 0.8 to 1.8, log10(p) 0.4 to 0.8	604
1	Cluster 792: 1/1 pixels shown, logFC 3.2 to 3.2, log10(p) 1.1 to 1.1	792
1	Cluster 865: 52/228 pixels shown, logFC -1.7 to 2.5, log10(p) 0.0 to 2.7	865
1	Cluster 1022: 6/40 pixels shown, logFC -0.2 to 1.1, log10(p) 0.0 to 2.6	1022
1	Cluster 1281: 2/2 pixels shown, logFC -3.0 to -1.5, log10(p) 2.0 to 2.2	1281
1	Cluster 1756: 5/5 pixels shown, logFC 1.5 to 2.7, log10(p) 0.5 to 0.8	1756
